scenario,boat_id,time,lat,lon,speed,heading,ax,ay,az,gx,gy,gz
straight,ST01,59,9.5919548,76.5237774,5.2,46.72,0.017,0.0,9.8566,-0.01358,-0.02632,0.0
straight,ST01,60,9.5919868,76.5238118,5.2,46.72,-0.0088,0.0,9.8154,0.02868,-0.03344,0.0
straight,ST01,61,9.5920189,76.5238464,5.21,46.72,0.0158,0.0,9.8965,-0.01758,0.01491,0.0
straight,ST01,62,9.592051,76.523881,5.21,46.72,-0.0015,0.0,9.8213,-0.00432,-0.00644,0.0
straight,ST01,63,9.592083,76.5239155,5.2,46.72,-0.0084,0.0,9.9204,-0.02633,0.02309,0.0
straight,ST01,64,9.5921151,76.52395,5.2,46.72,0.0008,0.0,9.7343,-0.0026,0.00947,0.0
straight,ST01,65,9.5921472,76.5239845,5.21,46.72,0.0114,0.0,9.7375,0.04378,-0.04558,0.0
straight,ST01,66,9.5921792,76.524019,5.2,46.72,-0.0136,0.0,9.7996,-0.00469,-0.01926,0.0
straight,ST01,67,9.5922112,76.5240535,5.19,46.72,-0.0058,0.0,9.7427,-0.03088,-0.00703,0.0
straight,ST01,68,9.5922433,76.524088,5.21,46.72,0.0133,0.0,9.803,-0.02538,0.01967,0.0
straight,ST01,69,9.5922754,76.5241226,5.21,46.72,0.0056,0.0,9.8617,0.0429,0.03001,0.0
straight,ST01,70,9.5923075,76.5241571,5.21,46.72,-0.0048,0.0,9.8813,0.02631,0.00375,0.0
straight,ST01,71,9.5923395,76.5241916,5.2,46.72,-0.0042,0.0,9.7729,-0.01862,0.00332,0.0
straight,ST01,72,9.5923716,76.5242261,5.2,46.72,-0.0033,0.0,9.7703,0.04296,-0.03276,0.0
straight,ST01,73,9.5924036,76.5242606,5.2,46.72,-0.0059,0.0,9.8413,-0.01295,0.01064,0.0
straight,ST01,74,9.5924355,76.524295,5.19,46.72,-0.0069,0.0,9.7581,-0.005,0.00668,0.0
straight,ST01,75,9.5924675,76.5243295,5.19,46.72,0.0059,0.0,9.7897,0.01602,-0.00485,0.0
straight,ST01,76,9.5924995,76.524364,5.2,46.72,0.0083,0.0,9.7869,0.0095,0.01166,0.0
straight,ST01,77,9.5925317,76.5243986,5.22,46.72,0.0205,0.0,9.9351,-0.01006,-0.00516,0.0
straight,ST01,78,9.5925639,76.5244333,5.23,46.72,0.0077,0.0,9.847,-0.00315,-0.03209,0.0
straight,ST01,79,9.592596,76.5244679,5.21,46.72,-0.0177,0.0,9.8966,0.01001,-0.00112,0.0
straight,ST01,80,9.592628,76.5245023,5.19,46.72,-0.0249,0.0,9.8262,0.01041,0.00719,0.0
straight,ST01,81,9.59266,76.5245368,5.2,46.72,0.0167,0.0,9.7427,0.01037,-0.00117,0.0
straight,ST01,82,9.5926921,76.5245713,5.21,46.72,0.0018,0.0,9.871,-0.00829,-0.00325,0.0
straight,ST01,83,9.5927241,76.5246058,5.2,46.72,-0.004,0.0,9.8015,0.00308,0.0155,0.0
straight,ST01,84,9.5927562,76.5246404,5.21,46.72,0.0064,0.0,9.7385,0.01048,0.01045,0.0
straight,ST01,85,9.5927882,76.5246748,5.19,46.72,-0.0219,0.0,9.7785,0.01063,0.03688,0.0
straight,ST01,86,9.5928202,76.5247092,5.2,46.72,0.009,0.0,9.8027,-0.02527,0.02002,0.0
straight,ST01,87,9.592852,76.5247435,5.16,46.72,-0.0316,0.0,9.8317,0.01016,-0.0078,0.0
straight,ST01,88,9.5928838,76.5247777,5.17,46.72,0.0017,0.0,9.8169,-0.03812,-0.02256,0.0
straight,ST01,89,9.5929156,76.5248119,5.16,46.72,-0.0102,0.0,9.741,-0.01101,0.01063,0.0
straight,ST01,90,9.5929474,76.5248462,5.17,46.72,0.0165,0.0,9.8052,0.02016,-0.01386,0.0
straight,ST01,91,9.5929793,76.5248806,5.17,46.72,0.0022,0.0,9.9043,0.01097,-0.00277,0.0
straight,ST01,92,9.5930112,76.5249149,5.18,46.72,0.0047,0.0,9.7985,-0.02046,0.00751,0.0
straight,ST01,93,9.593043,76.5249491,5.16,46.72,-0.017,0.0,9.8298,-0.03157,0.02111,0.0
straight,ST01,94,9.5930748,76.5249834,5.16,46.72,-0.0,0.0,9.8144,0.03103,0.00767,0.0
straight,ST01,95,9.5931065,76.5250176,5.16,46.72,-0.0056,0.0,9.8309,0.00157,-0.01094,0.0
straight,ST01,96,9.5931383,76.5250518,5.16,46.72,0.0076,0.0,9.7717,0.03436,-0.02097,0.0
straight,ST01,97,9.5931702,76.5250862,5.18,46.72,0.0179,0.0,9.7053,0.0002,-0.01401,0.0
straight,ST01,98,9.5932022,76.5251206,5.19,46.72,0.0046,0.0,9.8134,0.00122,-0.00991,0.0
straight,ST01,99,9.5932342,76.525155,5.19,46.72,0.0076,0.0,9.8718,0.00058,-0.01849,0.0
straight,ST01,100,9.5932662,76.5251896,5.21,46.72,0.0109,0.0,9.703,-0.00881,0.01078,0.0
straight,ST01,101,9.5932983,76.5252241,5.21,46.72,0.0035,0.0,9.8934,-0.03883,0.01827,0.0
straight,ST01,102,9.5933305,76.5252587,5.22,46.72,0.0078,0.0,9.805,0.01863,-0.00986,0.0
straight,ST01,103,9.5933625,76.5252933,5.21,46.72,-0.0046,0.0,9.6893,-0.01477,-0.0049,0.0
straight,ST01,104,9.5933947,76.5253279,5.22,46.72,0.0089,0.0,9.8819,-0.00392,-0.02908,0.0
straight,ST01,105,9.5934268,76.5253625,5.21,46.72,-0.0079,0.0,9.8878,0.00407,-0.00235,0.0
straight,ST01,106,9.5934589,76.525397,5.21,46.72,-0.0051,0.0,9.8184,-0.01041,0.01371,0.0
straight,ST01,107,9.5934909,76.5254315,5.2,46.72,-0.0122,0.0,9.7913,-0.00332,-0.00132,0.0
straight,ST01,108,9.5935228,76.5254659,5.19,46.72,-0.0056,0.0,9.8134,-0.03261,-0.00896,0.0
straight,ST01,109,9.5935549,76.5255003,5.2,46.72,0.0075,0.0,9.7772,0.03592,0.01196,0.0
straight,ST01,110,9.593587,76.5255349,5.21,46.72,0.0149,0.0,9.7723,-0.00464,0.01491,0.0
straight,ST01,111,9.5936191,76.5255695,5.22,46.72,0.0066,0.0,9.8575,0.00448,-0.02911,0.0
straight,ST01,112,9.5936512,76.5256041,5.21,46.72,-0.0109,0.0,9.7747,-0.03702,-0.01683,0.0
straight,ST01,113,9.5936832,76.5256385,5.19,46.72,-0.0146,0.0,9.8275,-0.01907,-0.02489,0.0
straight,ST01,114,9.593715,76.5256728,5.17,46.72,-0.0187,0.0,9.8831,4e-05,-0.04091,0.0
straight,ST01,115,9.593747,76.5257072,5.18,46.72,0.0089,0.0,9.8164,0.00459,0.00768,0.0
straight,ST01,116,9.5937789,76.5257416,5.19,46.72,0.0088,0.0,9.7694,0.01347,-0.0157,0.0
straight,ST01,117,9.5938109,76.5257761,5.19,46.72,-0.0,0.0,9.7265,-0.00999,-0.00927,0.0
straight,ST01,118,9.5938429,76.5258105,5.19,46.72,-0.0018,0.0,9.8481,0.01054,-0.01598,0.0
straight,ST01,119,9.593875,76.525845,5.21,46.72,0.018,0.0,9.8388,-0.04977,0.00658,0.0
straight,ST01,120,9.593907,76.5258795,5.2,46.72,-0.0098,0.0,9.7644,0.02793,-0.00382,0.0
straight,ST01,121,9.5939391,76.5259141,5.22,46.72,0.0174,0.0,9.9082,-0.01552,0.00322,0.0
straight,ST01,122,9.5939712,76.5259487,5.21,46.72,-0.0047,0.0,9.7413,0.00498,0.00669,0.0
straight,ST01,123,9.5940033,76.5259832,5.21,46.72,-0.0003,0.0,9.8956,-0.02381,-0.02262,0.0
straight,ST01,124,9.5940354,76.5260178,5.21,46.72,-0.0058,0.0,9.7802,-0.00962,0.00515,0.0
straight,ST01,125,9.5940674,76.5260523,5.2,46.72,-0.0034,0.0,9.7747,-0.01772,0.01307,0.0
straight,ST01,126,9.5940994,76.5260868,5.2,46.72,0.0021,0.0,9.8362,-0.02951,0.00286,0.0
straight,ST01,127,9.5941315,76.5261212,5.2,46.72,-0.0072,0.0,9.8318,-0.00268,-0.02569,0.0
straight,ST01,128,9.5941634,76.5261557,5.19,46.72,-0.0042,0.0,9.8474,0.01332,0.00286,0.0
straight,ST01,129,9.5941955,76.5261902,5.2,46.72,0.0091,0.0,9.8574,0.01885,0.03459,0.0
straight,ST01,130,9.5942274,76.5262246,5.19,46.72,-0.0102,0.0,9.7813,0.00197,0.00825,0.0
straight,ST01,131,9.5942593,76.5262589,5.18,46.72,-0.0159,0.0,9.8054,0.00592,-0.0021,0.0
straight,ST01,132,9.5942913,76.5262933,5.19,46.72,0.0134,0.0,9.8372,-0.00792,0.00471,0.0
straight,ST01,133,9.5943232,76.5263277,5.18,46.72,-0.0076,0.0,9.8228,-0.01372,-0.04099,0.0
straight,ST01,134,9.5943551,76.5263621,5.18,46.72,-0.0015,0.0,9.7802,0.02218,-0.03971,0.0
straight,ST01,135,9.594387,76.5263964,5.18,46.72,-0.0009,0.0,9.7305,-0.01441,0.00067,0.0
straight,ST01,136,9.5944189,76.5264308,5.19,46.72,0.0081,0.0,9.8405,0.00393,-0.00209,0.0
straight,ST01,137,9.5944509,76.5264653,5.19,46.72,0.0074,0.0,9.8421,-0.00818,-0.01979,0.0
straight,ST01,138,9.594483,76.5264998,5.21,46.72,0.0109,0.0,9.7806,0.00815,0.03195,0.0
straight,ST01,139,9.5945151,76.5265343,5.21,46.72,0.0032,0.0,9.7297,-0.00746,7e-05,0.0
straight,ST01,140,9.5945471,76.5265688,5.2,46.72,-0.0043,0.0,9.796,-0.005,0.0057,0.0
straight,ST01,141,9.5945793,76.5266035,5.22,46.72,0.0157,0.0,9.84,0.00905,-0.03255,0.0
straight,ST01,142,9.5946114,76.526638,5.21,46.72,-0.0092,0.0,9.8243,0.00618,-0.02526,0.0
straight,ST01,143,9.5946435,76.5266726,5.21,46.72,-0.0009,0.0,9.7993,0.00631,-0.00231,0.0
straight,ST01,144,9.5946756,76.5267072,5.22,46.72,0.0055,0.0,9.7738,0.02433,0.01876,0.0
straight,ST01,145,9.5947078,76.5267418,5.23,46.72,0.0112,0.0,9.8318,0.00327,-0.00306,0.0
straight,ST01,146,9.5947399,76.5267764,5.22,46.72,-0.0102,0.0,9.8341,0.02499,-0.00367,0.0
straight,ST01,147,9.5947721,76.5268111,5.23,46.72,0.0161,0.0,9.7518,-0.00848,0.02284,0.0
straight,ST01,148,9.5948043,76.5268458,5.23,46.72,-0.0015,0.0,9.7304,0.00141,-0.00082,0.0
straight,ST01,149,9.5948365,76.5268804,5.22,46.72,-0.0113,0.0,9.7718,-0.00117,0.00155,0.0
straight,ST01,150,9.5948686,76.5269151,5.22,46.72,-0.002,0.0,9.754,0.00094,-0.01367,0.0
straight,ST01,151,9.5949007,76.5269496,5.21,46.72,-0.009,0.0,9.7479,-0.00264,0.00459,0.0
straight,ST01,152,9.5949327,76.5269841,5.2,46.72,-0.0118,0.0,9.7464,-0.01642,-0.00757,0.0
straight,ST01,153,9.5949647,76.5270185,5.19,46.72,-0.0054,0.0,9.756,0.00196,-0.01179,0.0
straight,ST01,154,9.5949967,76.5270529,5.19,46.72,-0.0025,0.0,9.7812,0.02178,0.00437,0.0
straight,ST01,155,9.5950286,76.5270873,5.18,46.72,-0.006,0.0,9.7919,0.00209,0.01023,0.0
straight,ST01,156,9.5950606,76.5271218,5.21,46.72,0.0232,0.0,9.7405,-0.00844,-0.0071,0.0
straight,ST01,157,9.5950926,76.5271563,5.19,46.72,-0.0121,0.0,9.7652,-0.00608,-0.00069,0.0
straight,ST01,158,9.5951246,76.5271907,5.19,46.72,0.0003,0.0,9.7407,0.00034,0.01557,0.0
straight,ST01,159,9.5951566,76.5272252,5.19,46.72,-0.0001,0.0,9.9224,-0.00214,0.00207,0.0
straight,ST01,160,9.5951885,76.5272595,5.18,46.72,-0.0135,0.0,9.7936,0.03662,0.0132,0.0
straight,ST01,161,9.5952205,76.5272939,5.19,46.72,0.0067,0.0,9.7712,-0.01386,-0.0053,0.0
straight,ST01,162,9.5952524,76.5273283,5.19,46.72,0.0004,0.0,9.8227,0.00722,-0.01093,0.0
straight,ST01,163,9.5952843,76.5273627,5.18,46.72,-0.0106,0.0,9.7659,-0.02805,0.02197,0.0
straight,ST01,164,9.5953163,76.5273971,5.19,46.72,0.0101,0.0,9.6862,0.03675,0.02988,0.0
straight,ST01,165,9.5953481,76.5274314,5.17,46.72,-0.0143,0.0,9.7397,-0.03922,-0.05015,0.0
straight,ST01,166,9.59538,76.5274658,5.18,46.72,0.0095,0.0,9.8586,0.00461,0.03819,0.0
straight,ST01,167,9.595412,76.5275002,5.19,46.72,0.0117,0.0,9.7995,0.01245,0.0235,0.0
straight,ST01,168,9.5954441,76.5275347,5.2,46.72,0.004,0.0,9.8367,-0.02551,0.01545,0.0
straight,ST01,169,9.5954761,76.5275691,5.2,46.72,-0.003,0.0,9.8715,0.01112,0.01178,0.0
straight,ST01,170,9.5955082,76.5276037,5.22,46.72,0.0213,0.0,9.79,-0.01747,0.01452,0.0
straight,ST01,171,9.5955403,76.5276383,5.21,46.72,-0.0017,0.0,9.8817,-0.02038,0.03659,0.0
straight,ST01,172,9.5955725,76.527673,5.22,46.72,0.0058,0.0,9.8747,0.01976,0.00857,0.0
straight,ST01,173,9.5956046,76.5277076,5.22,46.72,-0.002,0.0,9.8145,0.03432,-0.00031,0.0
straight,ST01,174,9.5956367,76.5277421,5.21,46.72,-0.0129,0.0,9.7998,-0.00303,0.00736,0.0
straight,ST01,175,9.5956687,76.5277766,5.2,46.72,-0.0097,0.0,9.8814,0.0062,-0.02158,0.0
straight,ST01,176,9.5957007,76.5278111,5.21,46.72,0.0107,0.0,9.8401,0.0239,-0.01644,0.0
straight,ST01,177,9.5957328,76.5278456,5.2,46.72,-0.0066,0.0,9.7691,0.01671,-0.00501,0.0
straight,ST01,178,9.5957648,76.52788,5.2,46.72,-0.0045,0.0,9.9144,-0.03108,0.00198,0.0
straight,ST01,179,9.5957968,76.5279146,5.21,46.72,0.0113,0.0,9.846,-0.00012,0.00873,0.0
straight,ST02,0,9.5902544,76.5235791,3.54,51.12,0.0091,0.0,9.8005,-0.02065,0.02781,0.0
straight,ST02,1,9.5902743,76.5236041,3.53,51.12,-0.0109,0.0,9.7319,0.00484,-0.00576,0.0
straight,ST02,2,9.5902942,76.5236292,3.53,51.12,0.0011,0.0,9.7311,-0.0282,0.0228,0.0
straight,ST02,3,9.590314,76.5236541,3.51,51.12,-0.0162,0.0,9.8259,-0.00237,0.00917,0.0
straight,ST02,4,9.5903339,76.5236791,3.53,51.12,0.0175,0.0,9.7024,0.00473,-0.01328,0.0
straight,ST02,5,9.5903538,76.5237042,3.54,51.12,0.0046,0.0,9.7756,-0.00355,-0.01266,0.0
straight,ST02,6,9.5903737,76.5237292,3.53,51.12,-0.0093,0.0,9.8199,0.00536,-0.0339,0.0
straight,ST02,7,9.5903936,76.5237542,3.52,51.12,-0.0021,0.0,9.8532,0.00733,0.02118,0.0
straight,ST02,8,9.5904134,76.5237791,3.52,51.12,-0.0076,0.0,9.7232,-0.02336,-0.01046,0.0
straight,ST02,9,9.5904333,76.5238042,3.53,51.12,0.0142,0.0,9.9417,-0.00381,-0.0006,0.0
straight,ST02,10,9.5904532,76.5238292,3.52,51.12,-0.0082,0.0,9.8083,-0.01854,-0.01444,0.0
straight,ST02,11,9.5904731,76.5238543,3.54,51.12,0.0176,0.0,9.8343,-0.00663,0.03036,0.0
straight,ST02,12,9.5904931,76.5238794,3.55,51.12,0.0105,0.0,9.7866,-0.01624,0.01745,0.0
straight,ST02,13,9.5905131,76.5239046,3.54,51.12,-0.0095,0.0,9.8813,-0.02241,0.02379,0.0
straight,ST02,14,9.5905331,76.5239297,3.54,51.12,0.0006,0.0,9.8694,0.02707,0.01508,0.0
straight,ST02,15,9.5905531,76.5239548,3.54,51.12,0.0023,0.0,9.8368,-0.00202,-0.04768,0.0
straight,ST02,16,9.5905731,76.52398,3.55,51.12,0.0062,0.0,9.8083,0.01695,-0.02026,0.0
straight,ST02,17,9.590593,76.5240051,3.54,51.12,-0.0123,0.0,9.8652,0.00056,0.00881,0.0
straight,ST02,18,9.5906131,76.5240303,3.56,51.12,0.0184,0.0,9.7724,-0.00992,0.05249,0.0
straight,ST02,19,9.5906331,76.5240555,3.55,51.12,-0.0015,0.0,9.8154,0.00319,0.00591,0.0
straight,ST02,20,9.5906532,76.5240808,3.56,51.12,0.0092,0.0,9.8714,-0.0047,0.00822,0.0
straight,ST02,21,9.5906731,76.5241058,3.53,51.12,-0.03,0.0,9.8235,0.00229,0.0132,0.0
straight,ST02,22,9.590693,76.5241309,3.53,51.12,-0.0008,0.0,9.789,-0.00225,-0.01545,0.0
straight,ST02,23,9.5907129,76.5241559,3.52,51.12,-0.0093,0.0,9.8665,0.00637,0.017,0.0
straight,ST02,24,9.5907327,76.5241808,3.51,51.12,-0.0113,0.0,9.7849,0.00445,-0.00813,0.0
straight,ST02,25,9.5907525,76.5242056,3.5,51.12,-0.0124,0.0,9.7809,0.00672,0.00673,0.0
straight,ST02,26,9.5907722,76.5242304,3.5,51.12,-0.0029,0.0,9.8587,0.01642,0.04187,0.0
straight,ST02,27,9.5907919,76.5242552,3.5,51.12,0.0025,0.0,9.8307,0.01019,-0.03357,0.0
straight,ST02,28,9.5908117,76.5242802,3.52,51.12,0.0203,0.0,9.7743,-0.0294,0.00383,0.0
straight,ST02,29,9.5908316,76.5243051,3.51,51.12,-0.0068,0.0,9.8152,0.00885,-0.02759,0.0
straight,ST02,30,9.5908515,76.5243302,3.53,51.12,0.017,0.0,9.7642,-0.02015,0.00818,0.0
straight,ST02,31,9.5908712,76.524355,3.5,51.12,-0.0265,0.0,9.9274,-0.02181,0.00037,0.0
straight,ST02,32,9.5908909,76.5243798,3.49,51.12,-0.0091,0.0,9.8661,-0.02364,-0.02474,0.0
straight,ST02,33,9.5909106,76.5244045,3.48,51.12,-0.0102,0.0,9.7972,0.00162,0.01667,0.0
straight,ST02,34,9.5909302,76.5244292,3.49,51.12,0.0034,0.0,9.7287,-0.00128,-0.03094,0.0
straight,ST02,35,9.5909499,76.524454,3.49,51.12,0.0053,0.0,9.7285,-0.00841,-0.02662,0.0
straight,ST02,36,9.5909696,76.5244788,3.49,51.12,0.0014,0.0,9.8719,-0.00576,0.01412,0.0
straight,ST02,37,9.5909895,76.5245038,3.52,51.12,0.0245,0.0,9.7944,0.02137,-0.02783,0.0
straight,ST02,38,9.5910093,76.5245287,3.52,51.12,-0.0033,0.0,9.7561,-0.02323,0.01572,0.0
straight,ST02,39,9.5910291,76.5245536,3.52,51.12,0.0024,0.0,9.7553,0.00182,-0.00056,0.0
straight,ST02,40,9.591049,76.5245787,3.53,51.12,0.0159,0.0,9.8144,0.05289,-0.01688,0.0
straight,ST02,41,9.591069,76.5246038,3.54,51.12,0.0076,0.0,9.842,0.0406,-0.04029,0.0
straight,ST02,42,9.591089,76.524629,3.55,51.12,0.0096,0.0,9.8711,-0.01439,0.00156,0.0
straight,ST02,43,9.5911091,76.5246542,3.55,51.12,0.0012,0.0,9.7507,0.02591,0.0005,0.0
straight,ST02,44,9.5911291,76.5246794,3.55,51.12,-0.0047,0.0,9.8118,-0.01063,-0.00817,0.0
straight,ST02,45,9.591149,76.5247044,3.53,51.12,-0.0143,0.0,9.8827,-0.01035,0.01754,0.0
straight,ST02,46,9.5911689,76.5247295,3.54,51.12,0.0039,0.0,9.8258,0.01038,0.03307,0.0
straight,ST02,47,9.5911888,76.5247545,3.53,51.12,-0.0096,0.0,9.8431,0.01033,0.01666,0.0
straight,ST02,48,9.5912087,76.5247796,3.53,51.12,0.0054,0.0,9.7233,0.01082,0.02252,0.0
straight,ST02,49,9.5912287,76.5248047,3.55,51.12,0.0135,0.0,9.7908,0.0022,0.01008,0.0
straight,ST02,50,9.5912487,76.5248298,3.54,51.12,-0.0046,0.0,9.8478,0.01987,-0.02234,0.0
straight,ST02,51,9.5912687,76.5248549,3.54,51.12,-0.0019,0.0,9.8446,-0.01031,-0.00703,0.0
straight,ST02,52,9.5912885,76.5248799,3.52,51.12,-0.0215,0.0,9.7757,0.02326,-0.00063,0.0
straight,ST02,53,9.5913082,76.5249047,3.5,51.12,-0.0202,0.0,9.751,-0.00593,0.01014,0.0
straight,ST02,54,9.5913279,76.5249295,3.49,51.12,-0.0073,0.0,9.8193,-0.029,-0.01769,0.0
straight,ST02,55,9.5913476,76.5249543,3.5,51.12,0.0042,0.0,9.7919,-0.0312,-0.0115,0.0
straight,ST02,56,9.5913673,76.524979,3.49,51.12,-0.0059,0.0,9.8294,0.00537,-0.02769,0.0
straight,ST02,57,9.591387,76.5250038,3.49,51.12,0.0044,0.0,9.9032,-0.01527,-0.01651,0.0
straight,ST02,58,9.5914067,76.5250286,3.49,51.12,0.0005,0.0,9.868,-0.00928,0.0035,0.0
straight,ST02,59,9.5914265,76.5250534,3.51,51.12,0.0123,0.0,9.7873,-0.00696,-0.02907,0.0
straight,ST02,60,9.5914462,76.5250783,3.51,51.12,-0.0003,0.0,9.7861,0.0056,-0.02796,0.0
straight,ST02,61,9.591466,76.5251032,3.51,51.12,0.0073,0.0,9.7849,0.01067,0.0027,0.0
straight,ST02,62,9.5914858,76.5251281,3.5,51.12,-0.0094,0.0,9.8638,-0.02123,-0.00384,0.0
straight,ST02,63,9.5915056,76.5251529,3.51,51.12,0.0031,0.0,9.8272,0.01928,0.00678,0.0
straight,ST02,64,9.5915254,76.5251779,3.52,51.12,0.0168,0.0,9.7683,-0.00018,0.0294,0.0
straight,ST02,65,9.5915453,76.5252029,3.52,51.12,-0.0046,0.0,9.8019,-0.00892,0.00012,0.0
straight,ST02,66,9.5915651,76.5252278,3.51,51.12,-0.0115,0.0,9.8568,-0.02674,0.01778,0.0
straight,ST02,67,9.5915848,76.5252527,3.51,51.12,-0.0005,0.0,9.836,0.0075,-0.0229,0.0
straight,ST02,68,9.5916046,76.5252775,3.5,51.12,-0.0032,0.0,9.7881,0.02617,-0.01706,0.0
straight,ST02,69,9.5916244,76.5253024,3.51,51.12,0.0052,0.0,9.8147,-0.02283,0.02526,0.0
straight,ST02,70,9.5916441,76.5253272,3.5,51.12,-0.0085,0.0,9.8347,-0.00541,-0.00365,0.0
straight,ST02,71,9.5916639,76.5253521,3.51,51.12,0.0109,0.0,9.8103,0.05169,0.00383,0.0
straight,ST02,72,9.5916836,76.5253769,3.5,51.12,-0.0156,0.0,9.8236,-0.01494,-0.01275,0.0
straight,ST02,73,9.5917033,76.5254017,3.49,51.12,-0.0012,0.0,9.7986,0.00061,0.01253,0.0
straight,ST02,74,9.5917231,76.5254265,3.5,51.12,0.0055,0.0,9.7496,-0.02475,0.02397,0.0
straight,ST02,75,9.5917428,76.5254514,3.5,51.12,-0.0027,0.0,9.8473,0.01626,-0.01583,0.0
straight,ST02,76,9.5917625,76.5254762,3.5,51.12,-0.0008,0.0,9.7769,0.00533,-0.01739,0.0
straight,ST02,77,9.5917822,76.5255009,3.5,51.12,-0.0012,0.0,9.8172,-0.00544,0.02494,0.0
straight,ST02,78,9.5918019,76.5255257,3.49,51.12,-0.0038,0.0,9.8172,0.01485,-0.00959,0.0
straight,ST02,79,9.5918216,76.5255505,3.5,51.12,0.0064,0.0,9.7915,-0.03743,0.02272,0.0
straight,ST02,80,9.5918414,76.5255754,3.51,51.12,0.0085,0.0,9.7869,-0.02181,0.00079,0.0
straight,ST02,81,9.5918612,76.5256002,3.5,51.12,-0.0055,0.0,9.768,0.01311,-0.00553,0.0
straight,ST02,82,9.5918809,76.525625,3.5,51.12,-0.0025,0.0,9.7613,-0.02814,-0.00455,0.0
straight,ST02,83,9.5919007,76.5256499,3.51,51.12,0.0078,0.0,9.7095,0.00956,-0.01615,0.0
straight,ST02,84,9.5919205,76.5256748,3.51,51.12,0.0049,0.0,9.8257,-0.0185,0.0152,0.0
straight,ST02,85,9.5919402,76.5256997,3.51,51.12,-0.0051,0.0,9.8933,-0.00953,-0.00352,0.0
straight,ST02,86,9.5919601,76.5257247,3.52,51.12,0.0161,0.0,9.8005,5e-05,0.01812,0.0
straight,ST02,87,9.59198,76.5257498,3.54,51.12,0.0184,0.0,9.756,-0.03688,0.01934,0.0
straight,ST02,88,9.592,76.5257749,3.54,51.12,0.003,0.0,9.7146,-0.01137,0.00598,0.0
straight,ST02,89,9.5920202,76.5258002,3.57,51.12,0.0259,0.0,9.8897,-0.00253,0.01916,0.0
straight,ST02,90,9.5920402,76.5258255,3.56,51.12,-0.0147,0.0,9.7542,0.01745,-0.02889,0.0
straight,ST02,91,9.5920603,76.5258507,3.56,51.12,0.0072,0.0,9.8666,0.00029,-0.02636,0.0
straight,ST02,92,9.5920803,76.5258758,3.54,51.12,-0.0215,0.0,9.8328,-0.02282,0.0143,0.0
straight,ST02,93,9.5921003,76.525901,3.55,51.12,0.0102,0.0,9.8758,-0.04276,0.00997,0.0
straight,ST02,94,9.5921203,76.5259262,3.55,51.12,-0.0045,0.0,9.8698,-0.04648,-0.01058,0.0
straight,ST02,95,9.5921403,76.5259513,3.55,51.12,-0.0002,0.0,9.7913,-0.01985,-0.00691,0.0
straight,ST02,96,9.5921603,76.5259765,3.55,51.12,-0.0012,0.0,9.8348,-0.00533,-0.01738,0.0
straight,ST02,97,9.5921802,76.5260016,3.54,51.12,-0.0021,0.0,9.8588,-0.03067,0.00012,0.0
straight,ST02,98,9.5922002,76.5260267,3.54,51.12,-0.0003,0.0,9.8882,-0.0183,-0.02185,0.0
straight,ST02,99,9.5922201,76.5260518,3.54,51.12,-0.0051,0.0,9.8702,-0.00345,0.01681,0.0
straight,ST02,100,9.59224,76.5260768,3.52,51.12,-0.0198,0.0,9.7846,-0.02485,0.01364,0.0
straight,ST02,101,9.5922599,76.5261018,3.53,51.12,0.0087,0.0,9.8689,0.03992,0.02193,0.0
straight,ST02,102,9.5922798,76.5261268,3.53,51.12,0.0026,0.0,9.8173,0.022,-0.01292,0.0
straight,ST02,103,9.5922996,76.5261518,3.52,51.12,-0.0061,0.0,9.7686,0.01632,-0.02067,0.0
straight,ST02,104,9.5923195,76.5261768,3.52,51.12,-0.002,0.0,9.7475,0.0192,0.01145,0.0
straight,ST02,105,9.5923394,76.5262018,3.53,51.12,0.0072,0.0,9.8537,0.0082,0.0264,0.0
straight,ST02,106,9.5923593,76.5262269,3.54,51.12,0.0085,0.0,9.7785,-0.01692,0.00951,0.0
straight,ST02,107,9.5923792,76.5262519,3.54,51.12,-0.0004,0.0,9.8896,-0.01787,0.00626,0.0
straight,ST02,108,9.5923992,76.526277,3.53,51.12,-0.004,0.0,9.9053,0.02482,0.0405,0.0
straight,ST02,109,9.5924191,76.5263021,3.54,51.12,0.006,0.0,9.7024,-0.00481,0.0193,0.0
straight,ST02,110,9.5924391,76.5263272,3.54,51.12,0.0068,0.0,9.81,0.00675,-0.01593,0.0
straight,ST02,111,9.5924591,76.5263524,3.56,51.12,0.0107,0.0,9.8783,0.01385,-0.05178,0.0
straight,ST02,112,9.5924792,76.5263776,3.55,51.12,-0.0024,0.0,9.8017,0.01484,0.03328,0.0
straight,ST02,113,9.5924992,76.5264029,3.56,51.12,0.0059,0.0,9.7451,-0.0043,0.03355,0.0
straight,ST02,114,9.5925194,76.5264283,3.58,51.12,0.0209,0.0,9.7153,0.01772,0.0049,0.0
straight,ST02,115,9.5925396,76.5264536,3.57,51.12,-0.0074,0.0,9.7847,0.01907,0.00039,0.0
straight,ST02,116,9.5925598,76.526479,3.58,51.12,0.0113,0.0,9.8073,0.01061,-0.00368,0.0
straight,ST02,117,9.5925799,76.5265044,3.57,51.12,-0.0116,0.0,9.7534,-0.00409,-0.00777,0.0
straight,ST02,118,9.5926,76.5265297,3.57,51.12,-0.0051,0.0,9.8251,-0.00491,0.00103,0.0
